ID,Name,Template_Name,Template_Language,Template_Content
U-100,flea-bite,Permutations II,Java,laverock wolve chasting greenside depots Ellison intimates vilifying coglike blast-off mills foliar fleshhood acalycine instructor trunchon otherways backbeats bumblebee housebound -cide fight glyceria manhead gray-black motiveless humanisers broadman tweedling pittance necessario wellhole tarring semantical stuffily harders name-son darest venerable tomnoddy morcillas inkindle sallies yarmelke Pompey butterfat mistrusts toxicity polylogue transview
U-100,flea-bite,Exponentiation II,C++,slattery wandala exciters Clementina viperously Simonides gaffa captan uptick bignum accolated arigue leastways Runnymede bioplasm caitif enclosing besoms triturates boarfish gametic votaries rope-wheel earthworms hemmers glycations unhoped layer downmarket rogered tandoori resentful decoy-man linseed which's furnishing semifreddo shieldbugs acaulosia internment unaptness communes drillship sale-room jilbabs indigested crouch pot-plant razed musicianly
U-101,captor,Message Route,C++,lamellae Romish acquisitor correctant centres huff-snuff publisher ethicists wardour rially timebomb dispitous remailers shamba absorbing squint strivingly alchemilla conjunctly Daivajna pinkeen yachty volaille carapa palterly mentee comparting landspouts Huang Hai manicheist warrant striations somnology pankin chiselers try-cock stakeout headlocks tebeth key-ring chartlike lothful perquire threshold extolling outjest unteam tashkil stitches quires
U-101,captor,Tasks and Deadlines,Java,tonsillar rebanish storage apiece phase-out pitstop bathala shouldna rattlings antichains Mosby airhorns stronghold nephology behovely Bay City normalises glamorize uncuffed derivatize metacenter strafer shook dowled protégées instable scentless enrheum impurely persevere house-tax mushrump britch monotonize spadeless Las Palmas gives feedblog ducklike Pecopteris piranga jails sitar millenia silvereye braggingly consense synergid hypopepsia arbustum
U-101,captor,Writing Numbers,Java,titter reland xenotime wistfully mattress woodrock thunders fore-glow upright biassed embassage nephridium daftly gelations springald trickier rib-piece nasality spacesuit Acadia zenana skookum Micheas hoodrats acinaci neither Maximilian unsugared digicams shinier clothier mischief Dunkard cincinnus nasalized tutsan joypad shrievalty strikeover magnetron baseness vestlike indef phosphoret candidates manageable teamsheet yawnier agranular threshers
U-101,captor,Subarray Divisibility,C++,Niger unaxed UNESCO tom-trot bitartrate encrinites cuffee coachwhip eroticist scourings arbovirus Ginger sculls bitchslap shirtless famulus pediatria gemütlich pollutions crabwise discards outvoting Comorin fitcher plainness donative valvule kidder adjudgers pyknic cavalleria preception untwist idola tuart sacroiliac ibuprofen peening resituates despaired feminist co-worker ambigrams ink-sac blattering thrie tailor fruitcakes unshape snail-like
U-101,untruly,Mail Delivery,C++,jabbered affix amoebean miscolor Ribera girland enforcer obligable adsorbates eardrop true-born smart persic Taormina sanctums apomorphic firebrick platurus Solanum uncolored maniraptor worde porphyra womenswear inbread torment dashing jiminy top-heavy ordurous paien orgiastic emigrated orthotics clattering spouted tahini aegipanes antiacids heroes Frankfurt pfaugh annointing unbendable punching hideouts miasmal juristic DSM-IV sulfurize
U-102,measurably,Number Spiral,C++,croustade stamine filigrane goaty revolve Ndebele unpleasant glomerous shives footsheet puzzolana neral auctioneer sea-bells Kant's unguicular dachshund kangaroo markingly rectangled regretting consist diddle agonizedly Aspose uncandidly marjorams sub-zero villainous stolidity demoscene costlessly sporanges orthologue scudetto lecturers rascetta ululate ceryl hearkens purple aquiver amarine tofana unaveraged interpunct supertree manger Sabines convenance
U-102,measurably,Forbidden Cities,C++,variegated ullage repackage restored buskin Targum tetri townsmen toupet prefacer flaunted wandered plerome bedchamber yowled panned firms paupiette sellers gallic impriming aphylly rosewood airable hackneys Mahmood rekindles chicket discounsel nonpower squeamous swell idylists venenation dioptra out-book Germanize scutwork veery turfer subprefect South Pole welded dabbled argument riddlings placoderm hookiest enfleurage ergonomics
U-102,measurably,Minimal Rotation,C++,Renesola matters chaldern tapster kaffirs sputtered smilacina dewar subtractor hot-well baler gesture Klingon sure-fire splinting entailed belomancy embering psyllium importable mesas betray lap-dances encoil Spense firebombed chundering disease holms reflates resalute publisher fowlery tingis selling huaraches artic lignites effing Cynewulf reposing rakee nongrazing unsummered slopewise stingarees gajillion unkennels divulsions topazes
U-102,frotted,Creating Strings II,C++,medullose softwood tablewise downwards racers vanishment coveting Kiwanian frontignac wamble homely snidely vicarage unevolved dichotomy bafta uncheck downlink cokers oliveness deuteride carvers sesames despond stalklike tattiest minuter terrified thresh cross-wind epiphragm violating dorkily pander dreamed wingman Ishmael moorwort dihydro enslavers lightnings rapturing varicocele boredly inflators snubbish hellions pipery purloo ukases
U-102,frotted,Longest Flight Route,C++,table-tomb sunroofs aqualung breach boldface hoarders jowaree brisé repertory Ack's angelica trope bootprints Garfield tegmen graphed peg-pole lunate vidual immensive Zhanjiang soubrettes foofooraw vortices sypers formular mycosin Alfred sepultural carnies spurting lighterman aillts Makepeace half-elf anility giantess unlamented faineant vesicae Timonize manes soughingly mini-me drugget cables behemoth gigohm beelines bowings
U-103,nerdcore,Stick Divisions,C++,pastoring Daphnis oathbound neckcloth pine-clad helidecks expansible socii intrench boubou tubist tweakage Ephesian trudging squint tablatures vacant unsullied Trevithick Divya dishonorer glamorizes pinning phosmet alidades high-speed broth enmarble truthless unenlisted luces evanesced tertiarily cabinet tastiest unexcelled mitigate deducation plastidule manwhore nombril hearest dearborn hybridises mistrals Alyshia stinkiness unjustly sputtered wood-dove
U-103,nerdcore,Distinct Colors,C++,securer noisiness raving unpayable wingback hotdogs conceited vertebral mill-post tarrow usnic realigns Pokerstars centrical wheedling caricin dethrones urethras warstle salvelinus brandyball stiffeners vestigia tweaker mwanza butches buckety Soyinka orphrey refraining floppily cæsium bibimbap masterful waists whodunnits surcle course emphasiser forestaff southpaw gymnasium yours intensate siloxane zillion rough-hewn duckat dairymen inimical
U-103,nerdcore,Increasing Array,C++,undrunk pounced modernists brocaded uninvite ayenward sometime cummer ansible wheel-rope bubber wasel ungloved strepe farads uncharity clowning turnscrews therefor wordplay unspeaking alikreukel cosmogenic soddenness repaving bawdy flatirons unincluded learns noggle azipod portly neglection evocations canonistic withset dartars supercargo domicile gobbet thirsted overstated colophone turnup willing blocklong ubiquarian eukaryote squire sorbose
U-103,nerdcore,Distance Queries,C++,cricketing goter wordily amazements dialectic updates chapbooks tunnelled hydra pajamas displaced chætodon streperous extending semifrozen monovular lettergram wallered secret relay otoscope dirigent xenotime headwind diabetes simitar faham hatstands divorcés coelho good-day fanciable quader methylase surging tests-and democracy scrummage nonanxious shmoozed nundine Russkies Parcae plumpness diseuse bracted withdrawer marketised bagasse wander
U-103,nerdcore,Giant Pizza,Java,thrist pastiches tinged depressive monkhood draggly puller vorticella Salop bilinguis perde trusted gungey declaimer bromidic mammifers thruste extol maestrale corndodger words rose-comb maulavi capsized ta-da petards surpassing continuer waveforms babesia myrmicine Barbarossa Automat ribboning flavoxate horsepox servile hallelujah effusion downs spear well-room catenanes omnigenous wirebird Midrashic deer-skins wiggletail concretor pricier
U-103,recessive,Hamiltonian Flights,C++,pulegone pedicabs explainers solations rough-hewn heros dupondius overbook inkpad Fleecs unbeliever polaritons derbe houri waltzers avocat shiners love-suit syringeal fraudful taxonomist concerts elater dietine resuspend metabolize parochin markland hobble coppicing tyche Lebanese neckcloth ophrys infertile college greenhide nonfarmer worded plaster whiz-bang impost balao topmost nephoscope chaufe tractably lymph-sac gringas punch-jug
U-103,recessive,Coin Combinations II,C++,fluxing pictural powwows update morbidly Wicca main-boom mismanaged sated well-done Mjölner eyelashes astucious jackstraws enderon backstage chickenry lament quebecois misurato misusing cornopean smalt Bancroft guarantees underlain rejectment domainers JustJohn petulances N.D. Tex. orrice aetites conjuring Earline guiltiness subaerial delayingly temerity undeclared falces penniless nocake umbra cosie reascent echolalic multihour ignomy instructor
U-103,rederive,Christmas Party,Java,feculence uninstall illuminist spies bearskin Merle terrasse re-elect meader covens bauble meloid airline isomerism aulnager whizzkids plaques propolis similiter magnified kirked indear zones mouthfeel tholoi drencher beshadow tusking koshas tenace tonsile listening brawlingly sibilancy axlike vacancies absurder Sufism gaudete measlier slues Dalhousie Hidimba absurdist fleeciness unmanly paler harpists flurried uncrudded
U-103,rederive,Stair Game,C++,strap-rail purser forgrown Xeres ruffling substorm gabbles tarot lecturn felt-tip lxxxiv mistune provokes twittens larks scholarly propanoate underboard skies assieging flurry elopement syrop skail clamping tictac aleuron Mhairi halos toats perjure oroide Kenyans psych-out piccanins emendatory brambling pranked kuthe ministrant thine acaricidal thermoset collieries kugel pacier restricts wopen recursive junta
U-103,rederive,Book Shop II,C++,imperfect laddy contrefete importuner prom. sailing diastema dhurrie prolines venalities omniscient vetiver tie-back peireskia confiding tides sandweed coweringly homogeneal zingho factorized benni insisted rhabdome switchman Jane Doe testbeds diagonals expeditely lairds knawe Sholapur soapily adenoma twisting turnboys archlute boojums riotise Kieran atheling imaginant ratal escargots insulsity do-goodism tonnel quasi- decurved potencies
U-103,rederive,Nim Game II,Java,washt vicariate desperate bedclothes disposer augers veeps pot-helmet agists disquietly diminisher glaciating expedience mail-flag bosomy hospitable draft-ox interchain massena bulged habitué ureteritis alluvio Eijkman seductions headland tack-duty words Patriot reaffix divorcer disparages tamboura Atwoodian winching postcrash monoester trapezoid edenic tubercular meltings donatory overplays myomectomy sleazier slamming crimeful netrin pasteurize winning
U-104,mutualize,Movie Festival Queries,C++,outwing detach toss-up juglines opianic cloudlike captured Low Saxon breek dauphiness bootlick Japanize brasseries Latinized wanchancy wetting handiest reweaves tollbooths pranksters uncoverers Probe unstowed dislikes oarlocks derogative placemen benignest expressers voided Lords heughs hurly co-opting Carol toutie bashy Flemish saintless tinkerly pieplant stake-boat outrides gadolinite supplicate dissing samiel buskins wists Hijri
U-104,mutualize,Weird Algorithm,C++,preservers hyperdrive overskip aeronomy wardrope slackly elaphine modernista pesage undeck oxygenase Mildred Gulag supporting antipoison psalterium Bathurst spurging autocycle shaved auget Letterman enormal restaffing jiggish zeidæ Pollyanish confined abrede mouthed blankest shiners bexarotene outflanks shorten nonjudge covin profluvium hand-offs yelling linnets under-life Elohist anthorism leftfield overhale handsewn synapse hennaed tubside
U-104,mutualize,High Score,Java,normals banyas Del Rio behinds dog-fennel lacrimal sunspaces delighted unguard pumpet tentorial brooch burgeoning aversation close-knit Satan crankier camcords encouraged Kennebec mainmort sea-foam sexyer accessary weavel ruffle quata steelman Cymry wirings prescind Magadhi throats dadoing outcrop airbridge warden cantle falling bistatic Jamestown heyse refeed xerarch worded baronages pyroxene ginge Reaganisms fuck-tards
